"     Date,        Time,      Elapsed,    Chan_1_740.0"
"2026-02-16, 00:50:11.790,  481.328,         -3.5200"
"2026-02-16, 00:50:11.884,  481.422,         -3.5200"
"2026-02-16, 00:50:11.978,  481.516,         -3.5200"
"2026-02-16, 00:50:12.087,  481.625,         -3.5200"
"2026-02-16, 00:50:12.181,  481.719,         -3.5200"
"2026-02-16, 00:50:12.290,  481.828,         -3.5200"
"2026-02-16, 00:50:12.384,  481.922,         -3.5200"
"2026-02-16, 00:50:12.478,  482.016,         -1.6400"
"2026-02-16, 00:50:12.571,  482.109,         -1.6400"
"2026-02-16, 00:50:12.681,  482.219,         -1.6400"
"2026-02-16, 00:50:12.775,  482.313,         -1.6400"
"2026-02-16, 00:50:12.884,  482.422,         -1.6400"
"2026-02-16, 00:50:12.978,  482.516,         -1.6400"
"2026-02-16, 00:50:13.071,  482.609,         -1.6400"
"2026-02-16, 00:50:13.181,  482.719,         -1.6400"
"2026-02-16, 00:50:13.290,  482.828,         -1.6400"
"2026-02-16, 00:50:13.384,  482.922,         -1.6400"
"2026-02-16, 00:50:13.493,  483.031,         -1.6400"
"2026-02-16, 00:50:13.587,  483.125,         -1.6400"
"2026-02-16, 00:50:13.681,  483.219,         -1.6400"
"2026-02-16, 00:50:13.775,  483.313,         -1.6400"
"2026-02-16, 00:50:13.884,  483.422,         -1.6400"
"2026-02-16, 00:50:13.978,  483.516,         -1.6400"
"2026-02-16, 00:50:14.071,  483.609,         -1.6400"
"2026-02-16, 00:50:14.165,  483.703,         -1.6400"
"2026-02-16, 00:50:14.275,  483.813,         -1.6400"
"2026-02-16, 00:50:14.368,  483.906,         -1.6400"
"2026-02-16, 00:50:14.462,  484.000,         -1.6400"
"2026-02-16, 00:50:14.571,  484.109,         -1.6400"
"2026-02-16, 00:50:14.665,  484.203,         -1.6400"
"2026-02-16, 00:50:14.759,  484.297,         -1.9000"
"2026-02-16, 00:50:14.853,  484.391,         -1.9000"
"2026-02-16, 00:50:14.946,  484.484,         -1.9000"
"2026-02-16, 00:50:15.056,  484.594,         -1.9000"
"2026-02-16, 00:50:15.150,  484.688,         -1.9000"
"2026-02-16, 00:50:15.243,  484.781,         -1.9000"
"2026-02-16, 00:50:15.353,  484.891,         -1.9000"
"2026-02-16, 00:50:15.446,  484.984,         -1.9000"
"2026-02-16, 00:50:15.540,  485.078,         -1.9000"
"2026-02-16, 00:50:15.634,  485.172,         -1.9000"
"2026-02-16, 00:50:15.728,  485.266,         -1.9000"
"2026-02-16, 00:50:15.821,  485.359,         -1.9000"
"2026-02-16, 00:50:15.931,  485.469,         -1.9000"
"2026-02-16, 00:50:16.025,  485.563,         -1.9000"
"2026-02-16, 00:50:16.118,  485.656,         -1.9000"
"2026-02-16, 00:50:16.212,  485.750,         -1.9000"
"2026-02-16, 00:50:16.321,  485.859,         -1.9000"
"2026-02-16, 00:50:16.415,  485.953,         -1.9000"
"2026-02-16, 00:50:16.509,  486.047,         -1.9000"
"2026-02-16, 00:50:16.603,  486.141,         -1.9000"
"2026-02-16, 00:50:16.696,  486.234,         -1.9000"
"2026-02-16, 00:50:16.790,  486.328,         -1.9000"
"2026-02-16, 00:50:16.884,  486.422,         -5.3800"
"2026-02-16, 00:50:16.993,  486.531,         -5.3800"
"2026-02-16, 00:50:17.087,  486.625,         -5.3800"
"2026-02-16, 00:50:17.181,  486.719,         -5.3800"
"2026-02-16, 00:50:17.290,  486.828,         -5.3800"
"2026-02-16, 00:50:17.400,  486.938,         -5.3800"
"2026-02-16, 00:50:17.509,  487.047,         -5.3800"
"2026-02-16, 00:50:17.603,  487.141,         -5.3800"
"2026-02-16, 00:50:17.696,  487.234,         -5.3800"
"2026-02-16, 00:50:17.806,  487.344,         -5.3800"
"2026-02-16, 00:50:17.915,  487.453,         -5.3800"
"2026-02-16, 00:50:18.009,  487.547,         -5.3800"
"2026-02-16, 00:50:18.118,  487.656,         -5.3800"
"2026-02-16, 00:50:18.212,  487.750,         -5.3800"
"2026-02-16, 00:50:18.353,  487.891,         -5.3800"
"2026-02-16, 00:50:18.493,  488.031,         -5.3800"
"2026-02-16, 00:50:18.634,  488.172,         -5.3800"
"2026-02-16, 00:50:18.728,  488.266,         -5.3800"
"2026-02-16, 00:50:18.821,  488.359,         -5.3800"
"2026-02-16, 00:50:18.931,  488.469,         -5.3800"
"2026-02-16, 00:50:19.025,  488.563,         -5.3800"
"2026-02-16, 00:50:19.118,  488.656,         -4.3600"
"2026-02-16, 00:50:19.228,  488.766,         -4.3600"
"2026-02-16, 00:50:19.321,  488.859,         -4.3600"
"2026-02-16, 00:50:19.431,  488.969,         -4.3600"
"2026-02-16, 00:50:19.540,  489.078,         -4.3600"
"2026-02-16, 00:50:19.634,  489.172,         -4.3600"
"2026-02-16, 00:50:19.743,  489.281,         -4.3600"
"2026-02-16, 00:50:19.837,  489.375,         -4.3600"
"2026-02-16, 00:50:19.946,  489.484,         -4.3600"
"2026-02-16, 00:50:20.040,  489.578,         -4.3600"
"2026-02-16, 00:50:20.134,  489.672,         -4.3600"
"2026-02-16, 00:50:20.243,  489.781,         -4.3600"
"2026-02-16, 00:50:20.337,  489.875,         -4.3600"
"2026-02-16, 00:50:20.431,  489.969,         -4.3600"
"2026-02-16, 00:50:20.540,  490.078,         -4.3600"
"2026-02-16, 00:50:20.634,  490.172,         -4.3600"
"2026-02-16, 00:50:20.728,  490.266,         -4.3600"
"2026-02-16, 00:50:20.821,  490.359,         -4.3600"
"2026-02-16, 00:50:20.915,  490.453,         -4.3600"
"2026-02-16, 00:50:21.025,  490.563,         -4.3600"
"2026-02-16, 00:50:21.165,  490.703,         -4.3600"
"2026-02-16, 00:50:21.275,  490.813,         -4.3600"
"2026-02-16, 00:50:21.368,  490.906,         -3.0200"
"2026-02-16, 00:50:21.462,  491.000,         -3.0200"
"2026-02-16, 00:50:21.556,  491.094,         -3.0200"
"2026-02-16, 00:50:21.650,  491.188,         -3.0200"
"2026-02-16, 00:50:21.743,  491.281,         -3.0200"
"2026-02-16, 00:50:21.853,  491.391,         -3.0200"
"2026-02-16, 00:50:21.946,  491.484,         -3.0200"
"2026-02-16, 00:50:22.040,  491.578,         -3.0200"
"2026-02-16, 00:50:22.134,  491.672,         -3.0200"
"2026-02-16, 00:50:22.243,  491.781,         -3.0200"
"2026-02-16, 00:50:22.337,  491.875,         -3.0200"
"2026-02-16, 00:50:22.446,  491.984,         -3.0200"
"2026-02-16, 00:50:22.540,  492.078,         -3.0200"
"2026-02-16, 00:50:22.634,  492.172,         -3.0200"
"2026-02-16, 00:50:22.728,  492.266,         -3.0200"
"2026-02-16, 00:50:22.821,  492.359,         -3.0200"
"2026-02-16, 00:50:22.915,  492.453,         -3.0200"
"2026-02-16, 00:50:23.025,  492.563,         -3.0200"
"2026-02-16, 00:50:23.118,  492.656,         -3.0200"
"2026-02-16, 00:50:23.212,  492.750,         -3.0200"
"2026-02-16, 00:50:23.321,  492.859,         -3.0200"
"2026-02-16, 00:50:23.415,  492.953,         -3.0200"
"2026-02-16, 00:50:23.509,  493.047,         -3.0200"
"2026-02-16, 00:50:23.603,  493.141,         -0.3600"
"2026-02-16, 00:50:23.696,  493.234,         -0.3600"
"2026-02-16, 00:50:23.806,  493.344,         -0.3600"
"2026-02-16, 00:50:23.900,  493.438,         -0.3600"
"2026-02-16, 00:50:23.993,  493.531,         -0.3600"
"2026-02-16, 00:50:24.087,  493.625,         -0.3600"
"2026-02-16, 00:50:24.196,  493.734,         -0.3600"
"2026-02-16, 00:50:24.290,  493.828,         -0.3600"
"2026-02-16, 00:50:24.384,  493.922,         -0.3600"
"2026-02-16, 00:50:24.493,  494.031,         -0.3600"
"2026-02-16, 00:50:24.587,  494.125,         -0.3600"
"2026-02-16, 00:50:24.681,  494.219,         -0.3600"
"2026-02-16, 00:50:24.775,  494.313,         -0.3600"
"2026-02-16, 00:50:24.868,  494.406,         -0.3600"
"2026-02-16, 00:50:24.978,  494.516,         -0.3600"
"2026-02-16, 00:50:25.071,  494.609,         -0.3600"
"2026-02-16, 00:50:25.165,  494.703,         -0.3600"
"2026-02-16, 00:50:25.275,  494.813,         -0.3600"
"2026-02-16, 00:50:25.368,  494.906,         -0.3600"
"2026-02-16, 00:50:25.478,  495.016,         -0.3600"
"2026-02-16, 00:50:25.571,  495.109,         -0.3600"
"2026-02-16, 00:50:25.665,  495.203,         -0.3600"
"2026-02-16, 00:50:25.759,  495.297,         -0.3600"
"2026-02-16, 00:50:25.853,  495.391,         -3.7800"
"2026-02-16, 00:50:25.962,  495.500,         -3.7800"
"2026-02-16, 00:50:26.056,  495.594,         -3.7800"
"2026-02-16, 00:50:26.150,  495.688,         -3.7800"
"2026-02-16, 00:50:26.259,  495.797,         -3.7800"
"2026-02-16, 00:50:26.353,  495.891,         -3.7800"
"2026-02-16, 00:50:26.446,  495.984,         -3.7800"
"2026-02-16, 00:50:26.540,  496.078,         -3.7800"
"2026-02-16, 00:50:26.650,  496.188,         -3.7800"
"2026-02-16, 00:50:26.743,  496.281,         -3.7800"
"2026-02-16, 00:50:26.853,  496.391,         -3.7800"
"2026-02-16, 00:50:26.946,  496.484,         -3.7800"
"2026-02-16, 00:50:27.040,  496.578,         -3.7800"
"2026-02-16, 00:50:27.134,  496.672,         -3.7800"
"2026-02-16, 00:50:27.243,  496.781,         -3.7800"
"2026-02-16, 00:50:27.337,  496.875,         -3.7800"
"2026-02-16, 00:50:27.446,  496.984,         -3.7800"
"2026-02-16, 00:50:27.540,  497.078,         -3.7800"
"2026-02-16, 00:50:27.634,  497.172,         -3.7800"
"2026-02-16, 00:50:27.728,  497.266,         -3.7800"
"2026-02-16, 00:50:27.821,  497.359,         -3.7800"
"2026-02-16, 00:50:27.915,  497.453,         -3.7800"
"2026-02-16, 00:50:28.009,  497.547,          0.4200"
"2026-02-16, 00:50:28.118,  497.656,          0.4200"
"2026-02-16, 00:50:28.212,  497.750,          0.4200"
"2026-02-16, 00:50:28.321,  497.859,          0.4200"
"2026-02-16, 00:50:28.415,  497.953,          0.4200"
"2026-02-16, 00:50:28.509,  498.047,          0.4200"
"2026-02-16, 00:50:28.603,  498.141,          0.4200"
"2026-02-16, 00:50:28.712,  498.250,          0.4200"
"2026-02-16, 00:50:28.806,  498.344,          0.4200"
"2026-02-16, 00:50:28.915,  498.453,          0.4200"
"2026-02-16, 00:50:29.009,  498.547,          0.4200"
"2026-02-16, 00:50:29.118,  498.656,          0.4200"
"2026-02-16, 00:50:29.212,  498.750,          0.4200"
"2026-02-16, 00:50:29.306,  498.844,          0.4200"
"2026-02-16, 00:50:29.415,  498.953,          0.4200"
"2026-02-16, 00:50:29.509,  499.047,          0.4200"
"2026-02-16, 00:50:29.603,  499.141,          0.4200"
"2026-02-16, 00:50:29.696,  499.234,          0.4200"
"2026-02-16, 00:50:29.806,  499.344,          0.4200"
"2026-02-16, 00:50:29.900,  499.438,          0.4200"
"2026-02-16, 00:50:29.993,  499.531,          0.4200"
"2026-02-16, 00:50:30.087,  499.625,          0.4200"
"2026-02-16, 00:50:30.196,  499.734,          0.4200"
"2026-02-16, 00:50:30.290,  499.828,         -2.1800"
"2026-02-16, 00:50:30.384,  499.922,         -2.1800"
"2026-02-16, 00:50:30.493,  500.031,         -2.1800"
"2026-02-16, 00:50:30.587,  500.125,         -2.1800"
"2026-02-16, 00:50:30.681,  500.219,         -2.1800"
"2026-02-16, 00:50:30.790,  500.328,         -2.1800"
"2026-02-16, 00:50:30.884,  500.422,         -2.1800"
"2026-02-16, 00:50:30.978,  500.516,         -2.1800"
"2026-02-16, 00:50:31.087,  500.625,         -2.1800"
"2026-02-16, 00:50:31.181,  500.719,         -2.1800"
"2026-02-16, 00:50:31.275,  500.813,         -2.1800"
"2026-02-16, 00:50:31.368,  500.906,         -2.1800"
"2026-02-16, 00:50:31.478,  501.016,         -2.1800"
"2026-02-16, 00:50:31.571,  501.109,         -2.1800"
"2026-02-16, 00:50:31.665,  501.203,         -2.1800"
"2026-02-16, 00:50:31.759,  501.297,         -2.1800"
"2026-02-16, 00:50:31.853,  501.391,         -2.1800"
"2026-02-16, 00:50:31.962,  501.500,         -2.1800"
"2026-02-16, 00:50:32.056,  501.594,         -2.1800"
"2026-02-16, 00:50:32.150,  501.688,         -2.1800"
"2026-02-16, 00:50:32.259,  501.797,         -2.1800"
"2026-02-16, 00:50:32.353,  501.891,         -2.1800"
"2026-02-16, 00:50:32.446,  501.984,         -2.1800"
"2026-02-16, 00:50:32.540,  502.078,       9050.4800"
"2026-02-16, 00:50:32.634,  502.172,       9050.4800"
"2026-02-16, 00:50:32.728,  502.266,       9050.4800"
"2026-02-16, 00:50:32.821,  502.359,       9050.4800"
"2026-02-16, 00:50:32.931,  502.469,       9050.4800"
"2026-02-16, 00:50:33.025,  502.563,       9050.4800"
"2026-02-16, 00:50:33.118,  502.656,       9050.4800"
"2026-02-16, 00:50:33.212,  502.750,       9050.4800"
"2026-02-16, 00:50:33.321,  502.859,       9050.4800"
"2026-02-16, 00:50:33.415,  502.953,       9050.4800"
"2026-02-16, 00:50:33.509,  503.047,       9050.4800"
"2026-02-16, 00:50:33.603,  503.141,       9050.4800"
"2026-02-16, 00:50:33.696,  503.234,       9050.4800"
"2026-02-16, 00:50:33.790,  503.328,       9050.4800"
"2026-02-16, 00:50:33.900,  503.438,       9050.4800"
"2026-02-16, 00:50:33.993,  503.531,       9050.4800"
"2026-02-16, 00:50:34.087,  503.625,       9050.4800"
"2026-02-16, 00:50:34.181,  503.719,       9050.4800"
"2026-02-16, 00:50:34.290,  503.828,       9050.4800"
"2026-02-16, 00:50:34.384,  503.922,       9050.4800"
"2026-02-16, 00:50:34.478,  504.016,       9050.4800"
"2026-02-16, 00:50:34.571,  504.109,       9050.4800"
"2026-02-16, 00:50:34.665,  504.203,       9050.4800"
"2026-02-16, 00:50:34.759,  504.297,      25511.0600"
"2026-02-16, 00:50:34.853,  504.391,      25511.0600"
"2026-02-16, 00:50:34.962,  504.500,      25511.0600"
"2026-02-16, 00:50:35.056,  504.594,      25511.0600"
"2026-02-16, 00:50:35.165,  504.703,      25511.0600"
"2026-02-16, 00:50:35.259,  504.797,      25511.0600"
"2026-02-16, 00:50:35.353,  504.891,      25511.0600"
"2026-02-16, 00:50:35.462,  505.000,      25511.0600"
"2026-02-16, 00:50:35.556,  505.094,      25511.0600"
"2026-02-16, 00:50:35.650,  505.188,      25511.0600"
"2026-02-16, 00:50:35.743,  505.281,      25511.0600"
"2026-02-16, 00:50:35.837,  505.375,      25511.0600"
"2026-02-16, 00:50:35.946,  505.484,      25511.0600"
"2026-02-16, 00:50:36.040,  505.578,      25511.0600"
"2026-02-16, 00:50:36.134,  505.672,      25511.0600"
"2026-02-16, 00:50:36.243,  505.781,      25511.0600"
"2026-02-16, 00:50:36.337,  505.875,      25511.0600"
"2026-02-16, 00:50:36.431,  505.969,      25511.0600"
"2026-02-16, 00:50:36.525,  506.063,      25511.0600"
"2026-02-16, 00:50:36.618,  506.156,      25511.0600"
"2026-02-16, 00:50:36.712,  506.250,      25511.0600"
"2026-02-16, 00:50:36.806,  506.344,      25511.0600"
"2026-02-16, 00:50:36.900,  506.438,      22871.1600"
"2026-02-16, 00:50:37.009,  506.547,      22871.1600"
"2026-02-16, 00:50:37.103,  506.641,      22871.1600"
"2026-02-16, 00:50:37.212,  506.750,      22871.1600"
"2026-02-16, 00:50:37.306,  506.844,      22871.1600"
"2026-02-16, 00:50:37.400,  506.938,      22871.1600"
"2026-02-16, 00:50:37.493,  507.031,      22871.1600"
"2026-02-16, 00:50:37.587,  507.125,      22871.1600"
"2026-02-16, 00:50:37.696,  507.234,      22871.1600"
"2026-02-16, 00:50:37.790,  507.328,      22871.1600"
"2026-02-16, 00:50:37.884,  507.422,      22871.1600"
"2026-02-16, 00:50:37.993,  507.531,      22871.1600"
"2026-02-16, 00:50:38.087,  507.625,      22871.1600"
"2026-02-16, 00:50:38.196,  507.734,      22871.1600"
"2026-02-16, 00:50:38.290,  507.828,      22871.1600"
"2026-02-16, 00:50:38.384,  507.922,      22871.1600"
"2026-02-16, 00:50:38.478,  508.016,      22871.1600"
"2026-02-16, 00:50:38.587,  508.125,      22871.1600"
"2026-02-16, 00:50:38.681,  508.219,      22871.1600"
"2026-02-16, 00:50:38.775,  508.313,      22871.1600"
"2026-02-16, 00:50:38.868,  508.406,      22871.1600"
"2026-02-16, 00:50:38.962,  508.500,      22871.1600"
"2026-02-16, 00:50:39.071,  508.609,      22871.1600"
"2026-02-16, 00:50:39.165,  508.703,      19447.8800"
"2026-02-16, 00:50:39.259,  508.797,      19447.8800"
"2026-02-16, 00:50:39.353,  508.891,      19447.8800"
"2026-02-16, 00:50:39.446,  508.984,      19447.8800"
"2026-02-16, 00:50:39.540,  509.078,      19447.8800"
"2026-02-16, 00:50:39.650,  509.188,      19447.8800"
"2026-02-16, 00:50:39.743,  509.281,      19447.8800"
"2026-02-16, 00:50:39.837,  509.375,      19447.8800"
"2026-02-16, 00:50:39.931,  509.469,      19447.8800"
"2026-02-16, 00:50:40.040,  509.578,      19447.8800"
"2026-02-16, 00:50:40.134,  509.672,      19447.8800"
"2026-02-16, 00:50:40.228,  509.766,      19447.8800"
"2026-02-16, 00:50:40.337,  509.875,      19447.8800"
"2026-02-16, 00:50:40.431,  509.969,      19447.8800"
"2026-02-16, 00:50:40.525,  510.063,      19447.8800"
"2026-02-16, 00:50:40.618,  510.156,      19447.8800"
"2026-02-16, 00:50:40.712,  510.250,      19447.8800"
"2026-02-16, 00:50:40.821,  510.359,      19447.8800"
"2026-02-16, 00:50:40.915,  510.453,      19447.8800"
"2026-02-16, 00:50:41.009,  510.547,      19447.8800"
"2026-02-16, 00:50:41.118,  510.656,      19447.8800"
"2026-02-16, 00:50:41.212,  510.750,      19447.8800"
"2026-02-16, 00:50:41.321,  510.859,      19447.8800"
"2026-02-16, 00:50:41.415,  510.953,      16645.1000"
"2026-02-16, 00:50:41.509,  511.047,      16645.1000"
"2026-02-16, 00:50:41.603,  511.141,      16645.1000"
"2026-02-16, 00:50:41.696,  511.234,      16645.1000"
"2026-02-16, 00:50:41.790,  511.328,      16645.1000"
"2026-02-16, 00:50:41.884,  511.422,      16645.1000"
"2026-02-16, 00:50:41.993,  511.531,      16645.1000"
"2026-02-16, 00:50:42.087,  511.625,      16645.1000"
"2026-02-16, 00:50:42.181,  511.719,      16645.1000"
"2026-02-16, 00:50:42.290,  511.828,      16645.1000"
"2026-02-16, 00:50:42.384,  511.922,      16645.1000"
"2026-02-16, 00:50:42.477,  512.015,      16645.1000"
"2026-02-16, 00:50:42.587,  512.125,      16645.1000"
"2026-02-16, 00:50:42.681,  512.219,      16645.1000"
"2026-02-16, 00:50:42.775,  512.313,      16645.1000"
"2026-02-16, 00:50:42.867,  512.405,      16645.1000"
"2026-02-16, 00:50:42.977,  512.515,      16645.1000"
"2026-02-16, 00:50:43.071,  512.609,      16645.1000"
"2026-02-16, 00:50:43.165,  512.703,      16645.1000"
"2026-02-16, 00:50:43.275,  512.813,      16645.1000"
"2026-02-16, 00:50:43.367,  512.905,      16645.1000"
"2026-02-16, 00:50:43.462,  513.000,      16645.1000"
"2026-02-16, 00:50:43.556,  513.094,      16645.1000"
"2026-02-16, 00:50:43.650,  513.188,      15050.9200"
"2026-02-16, 00:50:43.742,  513.280,      15050.9200"
"2026-02-16, 00:50:43.837,  513.375,      15050.9200"
"2026-02-16, 00:50:43.931,  513.469,      15050.9200"
"2026-02-16, 00:50:44.025,  513.563,      15050.9200"
"2026-02-16, 00:50:44.134,  513.672,      15050.9200"
"2026-02-16, 00:50:44.227,  513.765,      15050.9200"
"2026-02-16, 00:50:44.337,  513.875,      15050.9200"
"2026-02-16, 00:50:44.431,  513.969,      15050.9200"
"2026-02-16, 00:50:44.525,  514.063,      15050.9200"
"2026-02-16, 00:50:44.634,  514.172,      15050.9200"
"2026-02-16, 00:50:44.727,  514.265,      15050.9200"
"2026-02-16, 00:50:44.821,  514.359,      15050.9200"
"2026-02-16, 00:50:44.915,  514.453,      15050.9200"
"2026-02-16, 00:50:45.025,  514.563,      15050.9200"
"2026-02-16, 00:50:45.117,  514.655,      15050.9200"
"2026-02-16, 00:50:45.212,  514.750,      15050.9200"
"2026-02-16, 00:50:45.321,  514.859,      15050.9200"
"2026-02-16, 00:50:45.415,  514.953,      15050.9200"
"2026-02-16, 00:50:45.509,  515.047,      15050.9200"
"2026-02-16, 00:50:45.602,  515.140,      15050.9200"
"2026-02-16, 00:50:45.696,  515.234,      15050.9200"
"2026-02-16, 00:50:45.790,  515.328,      14225.0800"
"2026-02-16, 00:50:45.900,  515.438,      14225.0800"
"2026-02-16, 00:50:45.992,  515.530,      14225.0800"
"2026-02-16, 00:50:46.087,  515.625,      14225.0800"
"2026-02-16, 00:50:46.181,  515.719,      14225.0800"
"2026-02-16, 00:50:46.290,  515.828,      14225.0800"
"2026-02-16, 00:50:46.384,  515.922,      14225.0800"
"2026-02-16, 00:50:46.477,  516.015,      14225.0800"
"2026-02-16, 00:50:46.571,  516.109,      14225.0800"
"2026-02-16, 00:50:46.681,  516.219,      14225.0800"
"2026-02-16, 00:50:46.775,  516.313,      14225.0800"
"2026-02-16, 00:50:46.867,  516.405,      14225.0800"
"2026-02-16, 00:50:46.962,  516.500,      14225.0800"
"2026-02-16, 00:50:47.071,  516.609,      14225.0800"
"2026-02-16, 00:50:47.165,  516.703,      14225.0800"
"2026-02-16, 00:50:47.259,  516.797,      14225.0800"
"2026-02-16, 00:50:47.352,  516.890,      14225.0800"
"2026-02-16, 00:50:47.462,  517.000,      14225.0800"
"2026-02-16, 00:50:47.556,  517.094,      14225.0800"
"2026-02-16, 00:50:47.650,  517.188,      14225.0800"
"2026-02-16, 00:50:47.742,  517.280,      14225.0800"
"2026-02-16, 00:50:47.852,  517.390,      14225.0800"
"2026-02-16, 00:50:47.946,  517.484,      14225.0800"
"2026-02-16, 00:50:48.040,  517.578,      13789.1600"
"2026-02-16, 00:50:48.134,  517.672,      13789.1600"
"2026-02-16, 00:50:48.242,  517.780,      13789.1600"
"2026-02-16, 00:50:48.337,  517.875,      13789.1600"
"2026-02-16, 00:50:48.431,  517.969,      13789.1600"
"2026-02-16, 00:50:48.525,  518.063,      13789.1600"
"2026-02-16, 00:50:48.617,  518.155,      13789.1600"
"2026-02-16, 00:50:48.712,  518.250,      13789.1600"
"2026-02-16, 00:50:48.821,  518.359,      13789.1600"
"2026-02-16, 00:50:48.915,  518.453,      13789.1600"
"2026-02-16, 00:50:49.009,  518.547,      13789.1600"
"2026-02-16, 00:50:49.117,  518.655,      13789.1600"
"2026-02-16, 00:50:49.212,  518.750,      13789.1600"
"2026-02-16, 00:50:49.321,  518.859,      13789.1600"
"2026-02-16, 00:50:49.415,  518.953,      13789.1600"
"2026-02-16, 00:50:49.509,  519.047,      13789.1600"
"2026-02-16, 00:50:49.617,  519.155,      13789.1600"
"2026-02-16, 00:50:49.712,  519.250,      13789.1600"
"2026-02-16, 00:50:49.806,  519.344,      13789.1600"
"2026-02-16, 00:50:49.900,  519.438,      13789.1600"
"2026-02-16, 00:50:49.992,  519.530,      13789.1600"
"2026-02-16, 00:50:50.102,  519.640,      13789.1600"
"2026-02-16, 00:50:50.196,  519.734,      13789.1600"
"2026-02-16, 00:50:50.290,  519.828,      13577.6000"
"2026-02-16, 00:50:50.400,  519.938,      13577.6000"
"2026-02-16, 00:50:50.492,  520.030,      13577.6000"
"2026-02-16, 00:50:50.587,  520.125,      13577.6000"
"2026-02-16, 00:50:50.681,  520.219,      13577.6000"
"2026-02-16, 00:50:50.790,  520.328,      13577.6000"
"2026-02-16, 00:50:50.884,  520.422,      13577.6000"
"2026-02-16, 00:50:50.977,  520.515,      13577.6000"
"2026-02-16, 00:50:51.087,  520.625,      13577.6000"
"2026-02-16, 00:50:51.181,  520.719,      13577.6000"
"2026-02-16, 00:50:51.275,  520.813,      13577.6000"
"2026-02-16, 00:50:51.367,  520.905,      13577.6000"
"2026-02-16, 00:50:51.462,  521.000,      13577.6000"
"2026-02-16, 00:50:51.571,  521.109,      13577.6000"
"2026-02-16, 00:50:51.665,  521.203,      13577.6000"
"2026-02-16, 00:50:51.759,  521.297,      13577.6000"
"2026-02-16, 00:50:51.852,  521.390,      13577.6000"
"2026-02-16, 00:50:51.962,  521.500,      13577.6000"
"2026-02-16, 00:50:52.056,  521.594,      13577.6000"
"2026-02-16, 00:50:52.150,  521.688,      13577.6000"
"2026-02-16, 00:50:52.242,  521.780,      13577.6000"
"2026-02-16, 00:50:52.352,  521.890,      13577.6000"
"2026-02-16, 00:50:52.446,  521.984,      13577.6000"
"2026-02-16, 00:50:52.540,  522.078,      13433.5600"
"2026-02-16, 00:50:52.634,  522.172,      13433.5600"
"2026-02-16, 00:50:52.742,  522.280,      13433.5600"
"2026-02-16, 00:50:52.837,  522.375,      13433.5600"
"2026-02-16, 00:50:52.946,  522.484,      13433.5600"
"2026-02-16, 00:50:53.040,  522.578,      13433.5600"
"2026-02-16, 00:50:53.134,  522.672,      13433.5600"
"2026-02-16, 00:50:53.227,  522.765,      13433.5600"
"2026-02-16, 00:50:53.337,  522.875,      13433.5600"
"2026-02-16, 00:50:53.431,  522.969,      13433.5600"
"2026-02-16, 00:50:53.525,  523.063,      13433.5600"
"2026-02-16, 00:50:53.617,  523.155,      13433.5600"
"2026-02-16, 00:50:53.742,  523.280,      13433.5600"
"2026-02-16, 00:50:53.852,  523.390,      13433.5600"
"2026-02-16, 00:50:53.946,  523.484,      13433.5600"
"2026-02-16, 00:50:54.056,  523.594,      13433.5600"
"2026-02-16, 00:50:54.165,  523.703,      13433.5600"
"2026-02-16, 00:50:54.259,  523.797,      13433.5600"
"2026-02-16, 00:50:54.352,  523.890,      13433.5600"
"2026-02-16, 00:50:54.462,  524.000,      13433.5600"
"2026-02-16, 00:50:54.556,  524.094,      13433.5600"
"2026-02-16, 00:50:54.665,  524.203,      13433.5600"
"2026-02-16, 00:50:54.775,  524.313,      13341.5800"
"2026-02-16, 00:50:54.868,  524.406,      13341.5800"
"2026-02-16, 00:50:54.978,  524.516,      13341.5800"
"2026-02-16, 00:50:55.071,  524.609,      13341.5800"
"2026-02-16, 00:50:55.181,  524.719,      13341.5800"
"2026-02-16, 00:50:55.275,  524.813,      13341.5800"
"2026-02-16, 00:50:55.400,  524.938,      13341.5800"
"2026-02-16, 00:50:55.509,  525.047,      13341.5800"
"2026-02-16, 00:50:55.681,  525.219,      13341.5800"
"2026-02-16, 00:50:55.790,  525.328,      13341.5800"
"2026-02-16, 00:50:55.915,  525.453,      13341.5800"
"2026-02-16, 00:50:56.009,  525.547,      13341.5800"
"2026-02-16, 00:50:56.118,  525.656,      13341.5800"
"2026-02-16, 00:50:56.228,  525.766,      13341.5800"
"2026-02-16, 00:50:56.321,  525.859,      13341.5800"
"2026-02-16, 00:50:56.431,  525.969,      13341.5800"
"2026-02-16, 00:50:56.525,  526.063,      13341.5800"
"2026-02-16, 00:50:56.634,  526.172,      13341.5800"
"2026-02-16, 00:50:56.728,  526.266,      13341.5800"
"2026-02-16, 00:50:56.837,  526.375,      13341.5800"
"2026-02-16, 00:50:56.931,  526.469,      13281.9400"
"2026-02-16, 00:50:57.071,  526.609,      13281.9400"
"2026-02-16, 00:50:57.181,  526.719,      13281.9400"
"2026-02-16, 00:50:57.306,  526.844,      13281.9400"
"2026-02-16, 00:50:57.400,  526.938,      13281.9400"
"2026-02-16, 00:50:57.618,  527.156,      13281.9400"
"2026-02-16, 00:50:57.853,  527.391,      13281.9400"
"2026-02-16, 00:50:58.165,  527.703,      13281.9400"
"2026-02-16, 00:50:58.275,  527.813,      13281.9400"
"2026-02-16, 00:50:58.384,  527.922,      13281.9400"
